"PROBEID","ENTREZID","SYMBOL","GSM894405_HD1.CEL","GSM894406_HD2.CEL","GSM894407_HD3.CEL","GSM894408_MM1.CEL","GSM894409_MM2.CEL","GSM894410_MM3.CEL","GSM894411_MM4.CEL"
"205565_s_at","2395","FXN","4.99986119747849","5.51856379171183","5.49678744391135","4.99130238040259","5.7126482557758","5.76909129335015","5.10513192831605"
"205567_at","8534","CHST1","5.72503363961574","4.43969137778462","6.00945262853762","5.63231466591001","5.72217443169607","5.21262605443996","5.7029650802719"
"205568_at","366","AQP9","4.20644546401445","4.14590068132686","4.14590068132686","4.30572563836282","4.14590068132686","4.09851388719451","4.14590068132686"
"205569_at","27074","LAMP3","2.86614031758225","2.5704787645864","2.42381539788822","2.5704787645864","2.50954864689053","2.49913690271031","2.46897516597444"
"205571_at","51601","LIPT1","5.03902927191134","5.72502610377972","5.09124638892678","5.77414222309198","6.14863857087823","6.13418820809662","6.40401261874026"
"205573_s_at","51375","SNX7","9.39676072760701","9.40212846022321","9.31421157593908","9.31026606393511","9.35289833104127","8.91463231661919","9.39945223374681"
"205576_at","3053","SERPIND1","2.5779184029738","2.53053509444999","2.41045282724995","2.23785558684836","2.41045282724995","2.5937587894722","2.1574978629773"
"205577_at","5837","PYGM","4.69702912657998","4.28116121839402","3.90667182599731","5.04168804450234","4.24835721119772","4.43764482098645","4.4810716666921"
"205578_at","4920","ROR2","3.29567349518257","2.99443376721782","3.90828094948003","3.41732441353098","3.27752814311885","3.22625079236384","3.58106923440507"
"205579_at","3269","HRH1","5.62803340710457","5.45980422613753","6.3407112414","4.69619974396931","5.54678906282717","5.18401050529722","4.27902650566525"
"205581_s_at","4846","NOS3","3.68962211618943","3.74983036009107","3.20868865849292","3.66873713730271","3.91230672526591","3.52220232948938","3.62121582114392"
"205582_s_at","2687","GGT5","4.88287093065385","4.69361821985504","6.65090895673471","5.58288257746967","5.14164099579127","6.07698058309613","4.11556182096221"
"205586_x_at","7425","VGF","3.89061701872314","3.90536639446536","3.9387826175557","3.90536639446536","3.76565608678949","4.0175770662848","4.10089432548079"
"205589_at","4634","MYL3","5.08213095355561","5.08213095355561","5.08213095355561","5.08213095355561","5.08213095355561","5.08213095355561","5.11190806860534"
"205590_at","10125","RASGRP1","2.70893189355399","2.36800788829624","2.25659078993057","3.97330344092527","2.60100298055509","2.65993384194482","2.60100298055509"
"205591_at","10439","OLFM1","4.12751897029711","3.90536639446536","4.0723833470999","4.0723833470999","3.72677056036268","4.0723833470999","4.20246249698924"
"205592_at","6521","SLC4A1","5.26459244949997","5.04528376815642","5.04528376815642","5.04528376815642","4.844781898961","5.16027318175738","5.03546535094478"
"205593_s_at","5152","PDE9A","3.29567349518257","3.24160613698267","2.96346563815516","3.03738963372785","3.09222458520885","3.26559231261074","2.91873050059203"
"205594_at","22834","ZNF652","7.25927893718173","7.72410328610031","7.20660779656725","7.5390111286437","5.74039041682796","6.76713628728972","7.50777312159666"
"205595_at","1830","DSG3","3.15450974843199","3.27065730186175","3.20868865849292","3.233189526135","3.12590171757112","3.20868865849292","3.20868865849292"
"205598_at","10293","TRAIP","4.75226565430829","4.7431894885377","5.61446920354305","4.04953883263139","4.55622801405696","4.29007311949289","4.17008337473415"
"205599_at","7185","TRAF1","4.65137339053855","4.5625601392867","4.40075931926622","4.79222100159025","4.43510241531331","4.48774415595586","4.2620099249726"
"205601_s_at","3215","HOXB5","5.17026467933865","5.00087597414502","4.38571282352171","5.63404244217639","5.62844559761998","5.57802374602027","5.92423135406761"
"205602_x_at","5676","PSG7","6.00668571974431","5.16730675621234","5.51132065121685","5.36161040966775","5.17621003881788","5.58411358285969","6.13323972780465"
"205605_at","3235","HOXD9","3.82588457180022","3.19056222125318","3.48219478542614","3.75216552786658","3.99586370623771","3.80485396487797","3.83943536346071"
"205608_s_at","284","ANGPT1","7.32827060615873","7.02407700299867","8.33954885816438","7.83750719192537","8.18076492090179","8.11231195734191","9.01269539390166"
"205610_at","8736","MYOM1","3.7605810080622","3.8331447666657","3.89709543571636","4.00495792189289","4.09047920452408","4.14510984716162","4.02591093656811"
"205612_at","22915","MMRN1","2.06391257443635","2.05454962462611","2.23785558684836","2.15788040057852","1.96178145774955","2.43238144848507","2.15788040057852"
"205613_at","51760","SYT17","4.21690476321464","3.83537373673605","3.45114240986535","3.96152524676452","3.96152524676452","3.96152524676452","3.96152524676452"
"205615_at","1357","CPA1","2.12153110124332","2.05957172934949","2.05288228776755","2.14928482210799","2.24891937453301","2.22096168201579","2.25397605169826"
"205617_at","5639","PRRG2","3.29117894178075","3.44786878276634","3.62850438353424","3.48393093579145","3.68638247142681","3.44786878276634","3.71795565880132"
"205618_at","5638","PRRG1","6.71989413554693","6.83868564716725","6.92303745308215","7.95093387404853","7.27090096004749","7.76873628317108","7.74130675154155"
"205619_s_at","4222","MEOX1","3.15450974843199","3.07307451518504","3.05228036715993","3.15450974843199","3.16588631185952","3.26061759963568","3.15450974843199"
"205620_at","2159","F10","3.48627972450067","3.44454796949984","3.48627972450067","3.48627972450067","3.66667760087609","3.48627972450067","3.60801167380532"
"205622_at","6610","SMPD2","5.4414157431255","5.28994498523974","5.05851191329628","5.28994498523974","5.62227649694866","5.28994498523974","5.21552718394598"
"205623_at","218","ALDH3A1","3.75362440707383","3.50559331852693","3.62121582114392","3.76862494364828","4.29085950673338","3.76862494364828","3.87331617323855"
"205624_at","1359","CPA3","3.4549773375826","3.24160613698267","3.30492464898808","3.06749220457367","3.01974617835675","3.24160613698267","3.34021982157553"
"205625_s_at","793","CALB1","2.30814453102805","2.09008908544553","2.15495154839084","2.19574800171054","2.64851139741978","2.1407785646344","2.25964277798111"
"205627_at","978","CDA","4.58957115883144","5.27291582859352","4.42386336416699","4.49471186912313","4.25348288835579","4.27547849426583","4.55974094066586"
"205630_at","1392","CRH","2.76912882999852","2.88018036720673","2.68634188907672","2.98132221897416","2.68634188907672","2.5538970327596","2.65182155322472"
"205631_at","9786","KIAA0586","6.29115512731591","5.81501521390543","5.95614261287672","5.42184902159313","6.00655371218714","5.74572616825172","5.61391347406462"
"205632_s_at","8395","PIP5K1B","2.12502811817158","2.1771101590792","2.43531300800877","1.9671880286064","2.1771101590792","2.1771101590792","2.1771101590792"
"205633_s_at","211","ALAS1","7.08939197450849","7.64281560622225","7.44637607615898","7.65274312241718","7.64281560622225","7.85449329100491","7.70183369313658"
"205639_at","313","AOAH","3.49829734472784","3.63022535881373","3.56472773331108","3.536451524534","3.42589933327626","3.56472773331108","3.90552055618514"
"205642_at","11064","CNTRL","4.75594477009791","4.28777691074263","4.81012368015884","4.21275873066457","4.28777691074263","4.07289733576333","4.20253603928391"
"205644_s_at","6637","SNRPG","9.98275924287295","9.80281153208424","10.2405626277172","9.53621138397489","9.97770488636016","9.62448588955327","9.4569524986774"
"205645_at","9185","REPS2","3.84190581359887","3.63022315349287","3.52010093406554","3.77688652019105","3.85686170646089","3.77688652019105","3.77688652019105"
"205646_s_at","5080","PAX6","4.95552616341495","4.7459911951647","4.75483572824832","4.8301502526643","4.74853626182813","4.78816953246394","4.85954423296636"
"205647_at","5893","RAD52","3.52140772616583","3.82195794047994","3.63716913735504","3.49470649246628","3.52140772616583","3.52140772616583","2.94074542319688"
"205648_at","7472","WNT2","3.21929377466695","3.17104978575417","3.10679848840691","3.21929377466695","3.17218028876235","3.18873215673857","3.58783164558076"
"205649_s_at","2243","FGA","2.19305498475036","2.03109836178872","2.25000289849106","1.98151314791592","1.63485582498766","1.92396123219299","2.03109836178872"
"205651_x_at","11069","RAPGEF4","2.18998410347204","2.19913211901467","2.03101421334425","2.18998410347204","2.18998410347204","2.26715515418848","2.18998410347204"
"205652_s_at","25809","TTLL1","6.56220097515284","6.16787080746563","6.40326331215029","6.48284536638969","6.61501619374814","6.67943446799174","6.81300922854429"
"205653_at","1511","CTSG","4.55360972740086","4.51662018764831","4.4786572541082","4.4786572541082","4.39332280326297","4.2464059644787","4.4786572541082"
"205654_at","722","C4BPA","4.71797092202421","4.51662018764831","4.66894692892456","4.51662018764831","4.25571433728353","4.18669990313872","4.59265764865757"
"205656_at","27253","PCDH17","3.97927621337132","3.69589715714094","3.4846578806758","3.51110835401604","3.34718722320643","3.24770241459361","3.51110835401604"
"205657_at","23498","HAAO","5.45327513456859","5.57417939887799","5.37665381047933","5.36333981847939","5.47954039622964","5.55054447811742","6.26272702889532"
"205659_at","9734","HDAC9","4.79401059482868","5.75405662083829","4.15533826232552","4.79426405088733","4.95552616341495","4.95552616341495","5.21388664576285"
"205660_at","8638","OASL","3.90536639446536","3.62704248241061","3.51665123596275","7.26029883630105","3.6916359501832","4.87850638034482","4.56732332888015"
"205661_s_at","80308","FLAD1","5.94295392172678","5.68446444269087","5.9966277586533","5.95982601392076","6.17015035989368","5.94295392172678","5.81025403584838"
"205663_at","54039","PCBP3","4.94729805706822","4.51662018764831","5.19706038012463","4.42437099264012","4.58454530469447","4.67150433622791","4.29625362347119"
"205664_at","22944","KIN","6.26665935164829","6.41784453237741","6.21532681143781","6.54375819927979","6.45978193382961","6.87716358238806","6.44675301481981"
"205666_at","2326","FMO1","3.39752900591372","3.33241300817149","3.42920031874059","3.41335470600328","3.30073217890854","3.36841790747561","3.11717033279504"
"205667_at","7486","WRN","6.03263567923732","5.97501532700328","6.33750399503414","5.33156759259904","5.89764302063857","5.69050031598764","5.66869766667923"
"205668_at","4065","LY75","2.29322657368518","2.24381046523787","2.49214232200487","2.3519598031006","2.29322657368518","2.26417122997889","2.74468438926692"
"205670_at","9514","GAL3ST1","3.30395165722296","2.83648565349764","2.78404553694479","3.02457982380629","3.22238661302856","3.02457982380629","3.342790174738"
"205671_s_at","3112","HLA-DOB","4.43951066403058","4.26258719728608","4.25736985942929","4.43309162201168","4.25736985942929","4.27547849426583","4.09506985498627"
"205672_at","7507","XPA","5.72445920362887","6.24106995003407","5.7174623681958","6.12656800362658","6.53013268332011","6.61597435316114","6.37666998092323"
"205673_s_at","140462","ASB9","2.41342947900254","2.24891937453301","2.71021282010678","2.35561572160709","2.28619301878836","2.35561572160709","2.35561572160709"
"205675_at","4547","MTTP","2.55693544102288","2.30191386389342","2.57161587266811","2.44630791927398","2.44630791927398","2.44630791927398","2.43169406497837"
"205676_at","1594","CYP27B1","3.97330344092527","4.27263944426742","4.30971737777729","3.97330344092527","3.79034905363641","3.78211013421934","3.97714523870526"
"205677_s_at","10301","DLEU1","7.08099473205271","7.06774738914138","7.34655944745345","6.83138157515885","7.48276742459513","6.76628604392331","6.69463892955292"
"205680_at","4319","MMP10","2.85325491238062","3.06658799012867","3.81356749596354","2.6590638017461","2.93149437952466","2.6387602226332","2.64828973601453"
"205681_at","597","BCL2A1","2.3225027381376","2.08167461955528","2.43471119117403","2.02872031969042","2.2370536228971","2.14171565341512","1.86558564402082"
"205684_s_at","55667","DENND4C","6.71567056049215","6.68521087680886","6.14593810821475","6.6675852297613","6.56785556771842","6.66119849240282","6.71991645052573"
"205686_s_at","942","CD86","2.63707954626925","2.59048562635911","2.42194278242413","2.34270074924981","2.59048562635911","2.59048562635911","2.65923815695761"
"205687_at","56061","UBFD1","7.3968987385025","6.44008867064004","6.83824836581928","7.47929378106421","7.24549191108775","7.37800322572816","7.24549191108775"
"205688_at","7023","TFAP4","5.80255697989794","5.92083340784228","5.83363123673719","5.80255697989794","5.7191536313644","5.958423229346","5.78309626639515"
"205690_s_at","8896","BUD31","9.26039424100911","9.17313114073499","9.28012693248843","9.24846884625018","9.29847955178326","9.31355642331818","8.83158820754604"
"205691_at","9143","SYNGR3","3.08189672098283","3.08189672098283","2.83316744536615","3.08189672098283","3.08189672098283","3.15203543687616","3.14881772522324"
"205692_s_at","952","CD38","4.84642906930134","4.69702912657998","4.75614520035767","4.57322257121608","4.69702912657998","4.69702912657998","4.74625008569009"
"205694_at","7306","TYRP1","2.22623193206564","2.14505961774746","1.94022776578812","1.98055737154885","2.18578422670894","2.15680922924691","2.35269725001284"
"205695_at","10993","SDS","4.96653096715181","4.84598642504906","4.84598642504906","4.64170017636765","5.0006975264374","4.91052018176436","4.69693643968264"
"205697_at","10590","SCGN","3.72817884111963","3.84648468668635","3.51890920726855","3.71795565880132","3.73400086480084","3.5916536195616","3.71795565880132"
"205698_s_at","5608","MAP2K6","4.46381765512103","4.21479323874397","4.46381765512103","4.23808342413776","4.73571109077988","4.46381765512103","4.46381765512103"
"205704_s_at","23545","ATP6V0A2","5.61472740556196","5.43077809010333","5.92191815714568","5.51234548073856","5.3994006428662","5.33893368472165","4.98817623197925"
"205705_at","22852","ANKRD26","3.98603545661847","3.45582438000082","3.60504406886283","3.50526317509948","3.80666829422908","3.48795262091135","3.17918361674229"
"205708_s_at","7226","TRPM2","4.66823550789368","4.64991564067538","4.66483234762164","4.54931180308185","4.64991564067538","4.64991564067538","4.64991564067538"
